1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,2.745880183463447111e+01,1.000000000000000000e+01,5.237691451702153245e+02,1.000000000000000000e+00,6.000000000000000559e-04,1.277753129999879889e+00,1.000000000000000000e+02,1.101753600000000111e+00
2.143091201782226562e+01,6.678264617919921875e+01,8.540045928955078125e+01,7.395054626464843750e+01,6.712640380859375000e+01,2.322476577758789062e+01,4.040451965332031250e+02,1.000000000000000000e+00,3.749999916180968285e-03,3.194382905960083008e+00,1.000000000000000000e+02,1.627869248390197754e+00
2.880055236816406250e+01,1.084930992126464844e+01,7.064398193359375000e+01,8.464943695068359375e+01,5.871268844604492188e+01,3.965571975708007812e+01,6.645664062500000000e+02,1.000000000000000000e+00,1.499999966472387314e-02,6.388765811920166016e+00,1.000000000000000000e+02,2.197755098342895508e+00
3.941492080688476562e+01,4.746703338623046875e+01,9.482443237304687500e+01,6.893182373046875000e+01,7.166121673583984375e+01,1.227258491516113281e+01,4.460613403320312500e+02,1.000000000000000000e+00,5.999999865889549255e-02,1.277753162384033203e+01,1.000000000000000000e+02,2.731927871704101562e+00
1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+01,1.000000000000000000e+01,3.408535766601562500e+02,1.000000000000000000e+00,1.500000053056282923e-06,6.388765573501586914e-02,1.000000000000000000e+02,1.069094657897949219e+00
2.143091201782226562e+01,6.678264617919921875e+01,8.540045928955078125e+01,7.395054626464843750e+01,6.712640380859375000e+01,2.322476577758789062e+01,4.040451965332031250e+02,1.000000000000000000e+01,1.500000071246176958e-04,6.388765573501586914e-01,1.000000000000000000e+02,4.445137786865234375e+01
5.803573226928710938e+01,6.903372955322265625e+01,7.735774993896484375e+01,9.488218688964843750e+01,4.055454635620117188e+01,2.018929481506347656e+01,3.505636901855468750e+02,1.000000000000000000e+01,5.999999865889549255e-02,1.277753162384033203e+01,1.000000000000000000e+02,1.114048233032226562e+02
1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+01,5.586541137695312500e+02,1.000000000000000000e+01,3.750000000000000000e-01,3.194382858276367188e+01,1.000000000000000000e+02,1.186915283203125000e+02
3.941492080688476562e+01,4.746703338623046875e+01,9.482443237304687500e+01,6.893182373046875000e+01,7.166121673583984375e+01,1.227258491516113281e+01,4.460613403320312500e+02,1.000000000000000000e+01,1.500000000000000000e+00,6.388765716552734375e+01,1.000000000000000000e+02,1.624970245361328125e+02
3.941492080688476562e+01,4.746703338623046875e+01,9.482443237304687500e+01,6.893182373046875000e+01,7.166121673583984375e+01,1.227258491516113281e+01,4.460613403320312500e+02,1.000000000000000000e+01,6.000000000000000000e+00,1.277753143310546875e+02,1.000000000000000000e+02,2.353128814697265625e+02
