4.896919238621116506e+02,5.222185009043130322e+02,3.793535386675284826e+01,9.062001234483327394e+00,6.589592800000000139e+00
1.939602082939872787e+02,2.085264972997279358e+02,1.555713453135302338e+01,3.219567355177331081e+01,7.617357799999999735e+00
4.018065078887050845e+02,3.638843799731143918e+02,1.378196247196186341e+01,1.897222436500801246e+00,6.122275300000000087e+00
9.999658486792928613e+01,3.000350660342169817e+02,4.446757723784845950e+01,3.691098740638337716e+01,8.673508299999999949e+00
4.647392807527709238e+02,2.512801589837656877e+02,1.035198025917536313e+01,3.866508441137047924e+01,6.586855299999999858e+00
2.593126411799325979e+02,4.863434087690832257e+02,3.596333471417398187e+01,2.288652375578357479e+01,6.701650299999999838e+00
5.319408656441075891e+02,2.883094248740923149e+02,4.994443330230266298e+01,3.345058937059335591e+01,6.740962800000000144e+00
3.085349589750330210e+02,4.527368134864816795e+01,4.709519034650709557e+01,4.154728746984813625e+01,1.819813399999999959e+01
1.372922589358930452e+02,5.033567894672742682e+02,2.639367331577166098e+01,1.226413832634854728e+01,6.905084000000000444e+00
5.475330845863270497e+02,1.215567315000938891e+02,3.845225131455916312e+01,4.969217861621253718e+01,9.057268399999999886e+00
2.073884309142479410e+01,4.601082460434132599e+02,2.292274543484730387e+01,2.794260600628198787e+01,1.471175700000000042e+01
4.336238949384507464e+02,1.266293275126679774e+01,4.240806611611546373e+01,2.815757791620876915e+01,1.814886600000000172e+01
6.220253579289111912e+01,3.433598985331445306e+02,2.562473665419513225e+01,1.662488503936519635e+01,8.549844399999999567e+00
3.504514626873663019e+02,1.791827617291920660e+02,2.857775508246836793e+01,4.107088997601376690e+00,8.091328600000000648e+00
6.885339629207923906e+01,8.316540443375293989e+01,1.750029863954992493e+01,2.017509608157154943e+01,1.612719399999999936e+01
2.881372840331055158e+02,4.093750119468758726e+02,2.170641525316551323e+01,7.702471167319092871e+00,6.361445400000000028e+00
2.121426396214660883e+02,3.953569688619929821e+02,1.803516510141411544e+01,4.444673517972849197e+01,7.536701899999999732e+00
4.172276583390603832e+02,5.641477536351183062e+02,3.017845433765232599e+01,4.665193622256447981e+01,8.144838399999999368e+00
1.666943759872604289e+02,1.363289607123641360e+02,4.012222704526057271e+01,1.562417493463568086e+01,1.071204900000000038e+01
3.276198656187679603e+02,1.538178164366706540e+02,3.394542555296506237e+01,2.422097444423134860e+01,8.676235999999999393e+00
4.018065078887050845e+02,3.920343799731143690e+02,1.378196247196186341e+01,1.897222436500801246e+00,5.997866199999999814e+00
4.299565078887050618e+02,3.638843799731143918e+02,1.378196247196186341e+01,1.897222436500801246e+00,6.074059600000000003e+00
4.018065078887050845e+02,3.638843799731143918e+02,1.378196247196186341e+01,4.347222436500801201e+00,6.117451599999999878e+00
4.018065078887050845e+02,3.638843799731143918e+02,1.378196247196186341e+01,1.897222436500801246e+00,6.122275300000000087e+00
4.018065078887050845e+02,3.638843799731143918e+02,1.578196247196186341e+01,1.897222436500801246e+00,6.155402699999999783e+00
4.018065078887050845e+02,3.920343799731143690e+02,1.378196247196186341e+01,1.897222436500801246e+00,5.997866199999999814e+00
4.158815078887050163e+02,3.779593799731144372e+02,1.178196247196186341e+01,3.122222436500801557e+00,6.000642599999999938e+00
4.299565078887050618e+02,3.638843799731143918e+02,1.378196247196186341e+01,1.897222436500801246e+00,6.074059600000000003e+00
4.018065078887050845e+02,3.638843799731143918e+02,1.378196247196186341e+01,4.347222436500801201e+00,6.117451599999999878e+00
4.018065078887050845e+02,3.638843799731143918e+02,1.378196247196186341e+01,1.897222436500801246e+00,6.122275300000000087e+00
